address_id,customer_id,region_id,address_type,site_name,address_line_1,city,postal_code,is_primary,active_flag,validated_on
4154,1976,4,Billing,Cobalt Ingredients Holding HQ,1005 Mill Lane,Denver,50859,True,True,
4155,1976,4,Production Site,Cobalt Ingredients Holding DC,2494 Vine Street,Denver,74363,False,True,2025-07-02
4156,1976,4,Production Site,Cobalt Ingredients Holding Plant,5025 Market Row,Denver,31885,False,True,2026-02-10
4157,1977,11,Billing,Granite Biologics Supply HQ,1882 Canal Street,Utrecht,SE5 1A,True,True,2023-10-11
4158,1978,6,Billing,Cedar Meal Systems Partner HQ,7589 Harvester Road,Dallas,90840,True,True,2023-11-28
4159,1978,6,Production Site,Cedar Meal Systems Partner DC,3903 Mill Lane,Dallas,51813,False,True,2023-01-31
4160,1979,11,Billing,Harbor Beverage Labs HQ,7530 Station Road,Eindhoven,SE1 2A,True,True,2023-12-02
4161,1980,11,Billing,Vantage Cold Foods Group HQ,7141 Crescent Drive,Amsterdam,EH8 8B,True,True,2024-09-14
4162,1980,11,Cross-Dock,Vantage Cold Foods Group DC,2435 Market Row,EINDHOVEN,EH1 7A,False,False,2023-09-19
4163,1981,10,Billing,Northwnid Meal Systems Gro HQ,8031 Foundry Way,Munich,EH1 3B,True,True,2024-11-23
4164,1982,3,Billing,Trinity Dairy Logistics HQ,9059 Mill Lane,Columbus,46202,True,True,2024-11-27
4165,1982,6,Production Site,Trinity Dairy Logistics DC,4625 Juniper Avenue,Dallas,17491,False,True,2024-11-29
4166,1982,3,Production Site,Trinity Dairy Logistics Plant,1345 Mill Lane,Minneapolis,59957,False,True,2024-03-16
4167,1982,3,Delivery,Trinity Dairy Logistics Annex,4377 Mill Lane,Columbus,82257,False,True,2025-04-04
4168,1983,9,Billing,Meridian Seafood Supply HQ,1571 Harvester Road,London,L2 8B,True,True,2025-03-06
4169,1983,10,Delivery,Meridian Seafood Supply DC,7481 Canal Street,Berlin,B5 5A,False,True,2024-10-11
4170,1984,5,Billing,Lakeside Laboratories Dist HQ,1538 Marlow Parkway,Los Angeles,94623,True,True,
4171,1984,5,Returns,Lakeside Laboratories Dist DC,2100 Ridgeview Road,San Diego,73051,False,False,2025-08-21
4172,1985,11,Billing,Crescent Cold Foods Holdin HQ,5197 Market Row,Eindhoven,L2 1C,True,True,2024-11-12
4173,1986,6,Billing,Aster Biologics Supply HQ,3044 Juniper Avenue,San Antonio,91334,True,True,2024-02-27
4174,1986,6,Delivery,Aster Biologics Supply DC,7911 Marlow Parkway,Houston,59946,False,True,
4175,1986,6,Production Site,Aster Biologics Supply Plant,6267 Canal Street,San Antonio,50341,False,True,2024-10-05
4176,1987,10,Billing,Cedar Biologics Foods HQ,5255 Foundry Way,Munich,SE4 9D,True,True,2025-07-13
4177,1987,10,Returns,Cedar Biologics Foods DC,1780 Marlow Parkway,Hamburg,B2 2B,False,True,2024-12-14
4178,1987,10,Cross-Dock,Cedar Biologics Foods Plant,6332 Mill Lane,Munich,EH9 6A,False,True,2023-04-03
4179,1987,10,Cross-Dock,Cedar Biologics Foods Annex,3635 Station Road,Munich,EH4 3C,False,True,2025-05-28
4180,1988,2,Billing,Harbor Pet Nutrition Logis HQ,3980 Vine Street,Orlando,10767,True,True,2026-02-10
4181,1989,1,Billing,ForgeF oods Labs HQ,5120 Juniper Avenue,Portland,83947,True,True,2023-06-19
4182,1990,6,Billing,vantage ingredients foods HQ,9171 Market Row,Austin,75457,True,True,2025-05-06
4183,1990,6,Delivery,vantage ingredients foods DC,1543 Foundry Way, Austin,50849,False,True,2023-06-05
4184,1991,9,Billing,Orchard Dairy Distribution HQ,5815 Juniper Avenue,Manchester,EH4 4C,True,True,2023-04-05
4185,1991,9,Production Site,Orchard Dairy Distribution DC,4484 Marlow Parkway,Manchester,EH9 6C,False,True,2023-04-15
4186,1991,9,Production Site,Orchard Dairy Distribution Plant,7664 Harvester Road,London,B9 7C,False,True,2025-04-18
4187,1991,9,Delivery,Orchard Dairy Distribution Annex,7946 Dockside Lane,Leeds,L6 6C,False,True,2024-05-07
4188,1992,3,Billing,Briar Specialty Produce Lo HQ,8056 Ridgeview Road,Minneapolis,34634,True,True,2025-11-27
4189,1992,3,Cross-Dock,Briar Specialty Produce Lo DC,8761 Marlow Parkway,Minneapolis,62529,False,True,2024-04-06
4190,1992,3,Cross-Dock,Briar Specialty Produce Lo Plant,704 Crescent Drive,Minneapolis,70088,False,True,2026-02-08
4191,1993,11,Billing,Riverbend Seafood Distribu HQ,3244 Mill Lane,Rotterdam,L3 6B,True,True,2024-03-06
4192,1993,11,Production Site,Riverbend Seafood Distribu DC,9000 Ridgeview Road,Rotterdam,SE8 5D,False,True,2023-02-10
4193,1993,6,Returns,Riverbend Seafood Distribu Plant,3704 Canal Street,San Antoino,68753,False,True,2024-06-27
4194,1994,7,Billing,Westline Foods Labs HQ,4650 Ridgeview Road,London,59058,True,True,2024-05-04
4195,1995,4,Billing,Lantern Nutrition Holdings HQ,9073 Market Row,Denver,60944,True,True,2025-04-21
4196,1995,4,Production Site,Lantern Nutrition Holdings DC,5181 Vine Street,Phoenix,67990,False,True,
4197,1996,6,Billing,Harbor Ingredients Co-op HQ,4752 Market Row,San Antonio,25664,True,True,
4198,1996,3,Production Site,Harbor Ingredients Co-op DC,4295 Vine Street,Columbus,64748,False,True,2023-08-24
4199,1996,6,Returns,Harbor Ingredients Co-op Plant,1785 Crescent Drive,Austin,45519,False,True,2025-07-22
4200,1997,2,Billing,Cobalt Nutrition Manufactu HQ,2337 Market Row,Nashville,17720,True,True,2025-06-09
4201,1997,9,Production Site,Cobalt Nutrition Manufactu DC,4393 Mill Lane,Manchester,SE8 6A,False,True,2024-03-15
4202,1998,8,Billing,Mosaic Biologics Supply HQ,383 Crescent Drive,Laval,25798,True,True,2023-07-20
4203,1999,10,Billing,Briar Foods Distribution HQ,6564 Market Row,Munich,B9 5C,True,True,2025-01-11
4204,1999,10,Returns,Briar Foods Distribution DC ,6804 Ridgeview Road,Berlin,L3 5A,False,True,2023-07-11
4205,1999,3,Delivery,Briar Foods Distribution Plant,1412 Crescent Drive,Columbus,59437,False,True,2023-02-14
4206,2000,11,Billing,Westline Pet Nutrition Dis HQ,6996 Market Row,Amsterdam,B8 8D,True,True,2025-09-08
4207,2000,11,Production Site,Westline Pet Nutrition Dis DC,862 Station Road,Eindhoven,SE7 5C,False,True,2025-01-20
4208,2000,11,Returns,Westline Pet Nutrition Dis Plant,3784 Mill Lane,Utrecht,L9 9D,False,True,2025-12-20
4209,2000,11,Delivery,Westline Pet Nutrition Dis Annex,3378 Market Row,Rotterdam,B7 6C,False,True,2025-04-18
4210,2001,8,Billing,Brightwell Laboratories Co HQ,719 Ridgeview Road,Sherbrooke,53554,True,True,2025-09-30
4211,2002,7,Billing,Crown Biologics Manufactur HQ,9405 Harvester Road,Ottawa,11467,True,True,2025-12-21
4212,2003,8,Billing,Aster Ingredients Logistic HQ,8202 Mill Lane,Sherbrooke,40203,True,True,2024-11-27
4213,2004,5,Billing,Crown Specialty Produce La HQ,1667 Dockside Lane,Los Angeles,11925,True,True,2024-02-21
4214,2005,1,Billing,Cobalt Nutrition Supply HQ,2100 Ridgeview Road,Boston,51259,True,True,2025-11-13
4215,2005,1,Delivery,Cobalt Nutrition Supply DC,8439 Harvester Road,Portlnad,75981,False,True,2023-02-02
4216,2005,1,Returns,Cobalt Nutrition Supply Plant,5631 Station Road,Newark,28921,False,True,2024-01-28
4217,2006,6,Billing,Meridian Pet Nutrition Foo HQ,4085 Juniper Avenue,Houston,99777,True,True,2024-05-05
4218,2006,6,Cross-Dock,Meridian Pet Nutrition Foo DC,5571 Marlow Parkway,Dallas,11660,False,True,2024-05-16
4219,2006,6,Returns,Meridian Pet Nutrition Foo Plant,5969 Canal Street,Houston,23597,False,True,2025-03-09
4220,2006,1,Delivery,Meridian Pet Nutrition Foo Annex,7347 Vine Street,Portland,41645,False,True,2023-04-19
4221,2007,11,Billing,Cobalt Seafood Distributio HQ,6601 Harvester Road,Rotterdam,SE4 8C,True,True,2024-01-20
4222,2008,6,Billing,Aster Dairy Foods HQ,1003 Crescent Drive,San Antonio,57382,True,True,
4223,2008,6,Cross-Dock, Aster Dairy Foods DC,2836 Dockside Lane,San Antonio,75307,False,True,2023-04-18
4224,2009,1,Billing,Forge Beverage Logistics HQ,9478 Ridgeview Road,Newark,32134,True,True,2024-04-01
4225,2009,1,Delivery,Forge Beverage Logistics DC,8164 Juniper Avenue,PORTLAND,37109,False,True,
4226,2010,1,Billing,Trinity Nutrition Supply HQ,7033 Marlow Parkway,Portland,26883,True,True,2024-05-10
4227,2011,3,Billing,Meridian Pharma Logistics HQ,8337 Canal Street,Minneapolis,40865,True,True,2023-07-02
4228,2011,9,Delivery,Meridian Pharma Logistics DC,3032 Juniper Avenue,Manchester,B5 3B,False,True,2024-10-25
4229,2011,9,Delivery,Meridian Pharma Logistics Plant,8690 Canal Street,Manchester,B8 8B,False,False,2025-05-20
4230,2011,2,Production Site,Meridian Pharma Logistics Annex,3259 Foundry Way,Nashville,60968,False,True,2025-09-01
4231,2012,6,Billing,Cobalt Foods Co-op HQ,7196 Canal Street,Austin,32497,True,True,2024-07-18
4232,2012,6,Delivery,Cobalt Foods Co-op DC,9659 Dockside Lane,Dallas,11538,False,True,2023-10-31
4233,2012,7,Delivery,Cobalt Foods Co-op Plant,42 Mill Lane,Ottawa,25028,False,True,
4234,2012,6,Returns,Cobalt Foods Co-op Annex,1203 Station Road,Dallas,62067,False,True,2023-08-02
4235,2013,5,Billing,Bluevale Foods Manufacturi HQ,2207 Harvester Road,San Diego,99912,True,True,2024-06-28
4236,2013,5,Cross-Dock,Bluevale Foods Manufacturi DC,7580 Mill Lane,Oakland,50960,False,True,
4237,2013,5,Production Site,Bluevale Foods Manufacturi Plant,5073 Crescent Drive,Oakland,13454,False,True,2023-07-14
4238,2013,5,Delivery, Bluevale Foods Manufacturi Annex,1190 Foundry Way,San Diego,26208,False,True,2023-11-12
4239,2014,3,Billing,Briar Nutrition Distributi HQ,7311 Juniper Avenue,Chicago,38405,True,True,2023-08-02
4240,2014,9,Cross-Dock,Briar Nutrition Distributi DC,8762 Vine Street,Bristol,B2 9B,False,True,2025-08-16
4241,2014,4,Cross-Dock,Briar Nutrition Distributi Plant,5699 Juniper Avenue,Denver,96458,False,True,2024-11-15
4242,2015,1,Billing,Meridian Biologics Partner HQ,8422 Mill Lane,Boston,83818,True,True,2024-04-15
4243,2016,2,Billing,Helix Meal Systems Co-op HQ,343 Crescent Drive,Orlando,54652,True,True,2023-09-16
4244,2016,2,Cross-Dock,Helix Meal Systems Co-op DC,5661 Foundry Way,Atlanta,73373,False,True,2023-01-02
4245,2017,10,Billing,Everfield Pharma Supply HQ,5505 Ridgeview Road,Munich,EH4 4A,True,True,2023-06-23
4246,2017,10,Returns,Everfield Pharma Supply DC,7552 Market Row,Munich,L3 2A,False,True,2023-10-26
4247,2017,10,Delivery,Everfield Pharma Supply Plant,5952 Foundry Way,Munich,M9 7A,False,True,2023-12-15
4248,2017,10,Production Site,Everfield Pharma Supply Annex,7190 Canal Street,Berlin,M5 2A,False,True,2024-10-14
4249,2018,4,Billing,Cobalt Cold Foods Holdings HQ,6122 Station Road,Phoenix,62890,True,True,
4250,2018,4,Cross-Dock,Cobalt Cold Foods Holdings DC,9575 Dockside Lane,Albuquerque,90132,False,True,2023-03-21
4251,2018,4,Production Site,Cobalt Cold Foods Holdings Plant,1579 Canal Street,Las Vegas,58479,False,True,2023-11-04
4252,2019,9,Billing,Crescent Biologics Co-op HQ,6391 Dockside Lane,Bristol,EH6 5A,True,True,2024-07-18
4253,2020,8,Billing,Orchard Laboratories Partn HQ,9746 Dockside Lane,Quebec City,13413,True,True,2023-07-21
4254,2020,8,Production Site,Orchard Laboratories Partn DC,677 Dockside Lane,Laval,78627,False,True,2024-10-22
4255,2020,8,Production Site,Orchard Laboratories Partn Plant,1252 Mill Lane,Laval,17283,False,True,2025-12-24
4256,2021,11,Billing,Summit Seafood Supply HQ,6414 Harvester Road,Amsterdam,EH4 7D,True,True,2025-04-23
4257,2021,11,Cross-Dock,Summit Seafood Supply DC,2341 Foundry Way,Eindhoven,L6 9A,False,True,2024-04-19
4258,2021,2,Delivery,Summit Seafood Supply Plant,4560 Crescent Drive,Charlotte,93112,False,False,2025-07-09
4259,2022,1,Billing,Helix Nutrition Foods HQ,5589 Mill Lane,Hartford,48922,True,True,2026-01-12
4260,2022,1,Returns, Helix Nutrition Foods DC,8722 Harvester Road,Hartford,47379,False,True,2025-10-04
4261,2023,5,Billing,Forge Meal Systems Supply HQ,4258 Dockside Lane,Los Angeles,62351,True,True,2026-01-10
4262,2023,5,Production Site,Forge Meal Systems Supply DC,6747 Juniper Avenue,Los Angeles,80081,False,True,2025-10-22
4263,2023,5,Delivery,Forge Meal Systems Supply Plant,1963 Vine Street,Oakland,57138,False,True,2023-06-14
4264,2024,5,Billing,Meridian Pharma Labs HQ,5920 Vine Street,San Diego,75793,True,True,2025-12-02
4265,2024,5,Delivery,Meridian Pharma Labs DC,2068 Vine Street,San Diego,46222,False,True,2025-06-21
4266,2025,7,Billing,Aster Specialty Produce Ho HQ,9802 Crescent Drive,Hamilton,54764,True,True,2025-08-08
4267,2025,7,Returns,Aster Specialty Produce Ho DC,186 Station Road,Hamilton,36660,False,True,2024-04-04
4268,2025,7,Delivery,Aster Specialty Produce Ho Plant,4591 Canal Street,London,86506,False,True,2023-02-10
4269,2026,9,Billing,Lakeside Meal Systems Mfg HQ,8330 Ridgeview Road,Bristol,L3 4B,True,True,2025-11-27
4270,2026,9,Delivery,Lakeside Meal Systems Mfg DC,6732 Ridgeview Road,Leeds,M3 5C,False,False,2026-01-09
4271,2027,10,Billing,Lantern Dairy Group HQ,3499 Canal Street,Munich,B4 6D,True,True,2024-10-21
4272,2027,10,Cross-Dock,Lantern Dairy Group DC,3273 Harvester Road,Munich,EH8 6C,False,True,2024-04-25
4273,2028,10,Billing,Brightwell Floral Logistic HQ,637 Harvester Road,Munich,M3 7C,True,True,2025-03-30
4274,2029,7,Billing,crescent ingredients group HQ,6238 Juniper Avenue,London,66854,True,True,2026-02-02
4275,2029,7,Cross-Dock,crescent ingredients group DC,3847 Vine Street,Ottawa,38606,False,True,2025-03-14
4276,2029,7,Cross-Dock,crescent ingredients group Plant,7075 Ridgeview Road,Ottawa,15714,False,True,2023-04-09
4277,2030,3,Billing,Orchard Dairy Group HQ,5941 Crescent Drive,Minneapolis,79405,True,True,2023-08-06
4278,2030,3,Production Site,Orchard Dairy Group DC,557 Vine Street,Minneapolis,40989,False,True,2023-10-11
4279,2031,2,Billing,Cobalt Floral Logistics Ho HQ,2424 Canal Street,Charlotte,13336,True,True,2023-08-04
4280,2032,6,Billing,Ardent Beverage Logistics HQ,5142 Dockside Lane,Austin,26550,True,True,2023-11-20
4281,2033,9,Billing,Cardinal Nutrition Partner HQ,9225 Crescent Drive,Leeds,B6 4A,True,True,2026-01-26
4282,2034,4,Billing,lakeside nutrition logisti hq,9479 Ridgeview Road,Albuquerque,98489,True,True,2023-12-31
4283,2035,7,Billing,Cedar Beverage Distributio HQ,2960 Mill Lane,Hamilton,11664,True,True,2024-01-12
4284,2035,7,Delivery,Cedar Beverage Distributio DC ,5311 Vine Street,London,43005,False,True,2024-10-16
4285,2036,2,Billing,Crown Seafood Group HQ,2609 Foundry Way,Charlotte,50626,True,True,2024-06-21
4286,2036,2,Delivery,Crown Seafood Group DC,153 Marlow Parkway,Charlotte,31142,False,True,2023-04-06
4287,2037,10,Billing,brightwell seafood partner HQ,8353 Vine Street,Munich,SE5 6A,True,True,2024-07-22
4288,2037,7,Delivery,brightwell seafood partner DC,7377 Ridgeview Road,London,99309,False,True,2025-05-14
4289,2037,7,Delivery,brightwell seafood partner Plant,9180 Station Road,Ottawa,67368,False,False,2025-05-18
4290,2037,7,Cross-Dock,brightwell seafood partner Annex,2775 Dockside Lane,Hamilton,83747,False,True,2023-01-06
4291,2038,5,Billing,Crescent Cold Foods Supply HQ,7815 Vine Street,Oakland,45331,True,True,2025-04-03
4292,2038,9,Returns,Crescent Cold Foods Supply DC,9430 Juniper Avenue,Leeds,B9 5A,False,True,2025-05-26
4293,2038,9,Delivery,Crescent Cold Foods Supply Plant,3219 Marlow Parkway,London,M1 4B,False,True,
4294,2038,11,Production Site,Crescent Cold Foods Supply Annex,519 Station Road,Eindhoven,M2 5C,False,True,2025-01-08
4295,2039,11,Billing,Everfield Ingredients Food HQ,7733 Station Road,Amsterdam,SE5 1D,True,True,2026-03-10
4296,2039,11,Returns,EVERFIELD INGREDIENTS FOOD DC,2819 Marlow Parkway,Utrecht,M4 7A,False,False,
4297,2039,11,Returns,Everfield Ingredients Food Plant,6655 Market Row,Amsterdam,M3 4B,False,False,2026-03-18
4298,2040,2,Billing,Forge Foods Logistics HQ,3556 Canal Street,Charlotte,26493,True,True,2023-10-03
4299,2040,2,Returns,Forge Foods Logistics DC ,7239 Station Road,Orlando,54650,False,True,2025-10-31
4300,2040,2,Delivery,Forge Foods Logistics Plant,2524 Ridgeview Road,Charlotte,95619,False,False,2023-12-05
4301,2040,2,Delivery,Forge Foods Logistics Annex,22 Mill Lane,Charlotte,60621,False,True,2023-09-24
4302,2041,7,Billing, Lantern Foods Labs HQ,3957 Ridgeview Road,Toronto,29063,True,True,2024-03-31
4303,2042,8,Billing,Cedar Laboratories Holding HQ,5883 Mill Lane,Sherbrooke,61421,True,True,2023-03-08
4304,2043,2,Billing,Rivebrend Dairy Manufactur HQ,1359 Market Row,Orlando,20561,True,True,2026-02-18
4305,2043,7,Delivery,Riverbend Dairy Manufactur DC,2742 Station Road,London,30375,False,False,2023-09-20
4306,2044,3,Billing,Orchard Floral Logistics L HQ,61 Canal Street,COLUMBUS,43292,True,True,2025-11-03
4307,2044,3,Production Site,Orchard Floral Logistics L DC,9067 Market Row,Detroit,78467,False,True,2025-12-16
4308,2044,3,Returns,Orchard Floral Logistics L Plant,4037 Market Row,Minneapolis,36207,False,True,2024-02-16
4309,2044,4,Cross-Dock,Orchard Floral Logistics L Annex,8210 Dockside Lane,Albuquerque,60520,False,True,2026-02-10
4310,2045,9,Billing,Briar Beverage Foods HQ,6771 Juniper Avenue,Bristol,B7 6A,True,True,2024-05-09
4311,2045,8,Delivery,Briar Beverage Foods DC,879 Juniper Avenue,Quebec City,65052,False,False,2025-06-30
4312,2045,8,Production Site,Briar Beverage Foods Plant,513 Crescent Drive,Montreal,16145,False,True,2024-04-08
4313,2045,8,Returns, Briar Beverage Foods Annex,8903 Ridgeview Road,Laval,13254,False,True,2024-02-19
4314,2046,7,Billing,Everfield Floral Logistics HQ,9376 Mill Lane,London,16955,True,True,2023-02-11
4315,2046,7,Production Site,Everfield Floral Logistics DC,8333 Station Road,Toronto,24077,False,True,2024-07-06
4316,2047,2,Billing,Harbor Ingredients Co-op HQ,8981 Canal Street,Nashville,62643,True,True,
4317,2048,4,Billing,FORGE LABORATORIES PARTNER HQ,8715 Ridgeview Road,albuquerque,99504,True,True,2024-03-23
4318,2048,4,Production Site,FORGE LABORATORIES PARTNER DC,3259 Juniper Avenue,Phoenix,48258,False,True,2023-11-04
4319,2049,7,Billing,Keystone Nutrition Dist. HQ,1491 Vine Street,Ottawa,16416,True,True,2025-01-25
4320,2049,7,Returns,Keystone Nutrition Dist. DC,5330 Mill Lane,Toronto,73715,False,False,2024-09-29
4321,2050,10,Billing,Cedar Specialty Produce Ho HQ,6209 Market Row,Berlin,M5 5B,True,False,2025-05-08
4322,2051,5,Billing,Briar Pharma Partners HQ,9425 Vine Street,San Diego,16275,True,True,2024-07-17
4323,2051,1,Production Site,Briar Pharma Partners DC,3172 Marlow Parkway,Newark,53177,False,True,2023-01-25
4324,2051,1,Cross-Dock,Briar Pharma Partners Plant,3783 Juniper Avenue,Newark,80340,False,False,2024-08-10
4325,2052,8,Billing,Mosaic Beverage Group HQ,1796 Ridgeview Road,Montreal,10007,True,True,2025-02-11
4326,2053,2,Billing,Forge Pet Nutrition Group HQ,2474 Juniper Avenue,Orlando,64939,True,True,2024-04-05
4327,2053,2,Returns,Forge Pet Nutrition Group DC,3532 Marlow Parkway,orlando,73050,False,True,2024-05-05
4328,2054,1,Billing,Cardinal Meal Systems Food HQ,8775 Marlow Parkway,Newark,14463,True,True,2025-02-12
4329,2054,1,Delivery,Cardinal Meal Systems Food DC,5433 Marlow Parkway,Boston,20908,False,True,2024-05-04
4330,2055,11,Billing,Crown Laboratories Co-op HQ,3961 Vine Street,Amsterdam,M3 1A,True,False,2024-01-30
4331,2055,11,Production Site,Crown Laboratories Co-op DC,7186 Marlow Parkway,Eindhoven,B6 2C,False,False,2025-03-17
4332,2055,11,Production Site,Crown Laboratories Co-op Plant,9889 Marlow Parkway,Utrecht,M9 2C,False,True,
4333,2056,6,Billing,Briar Laboratories Supply HQ,6475 Juniper Avenue,Houston,11838,True,True,2024-03-04
4334,2056,1,Returns,Briar Laboratories Supply DC,7710 Station Road,Hartford,55972,False,False,2025-11-07
4335,2057,5,Billing,Bluevale Seafood Group  HQ ,5698 Crescent Drive,Los Angeles,94207,True,True,2023-04-27
4336,2057,4,Cross-Dock,Bluevale Seafood Group  DC,501 Vine Street,Las Vegas,61816,False,True,2023-12-31
4337,2057,5,Delivery,Bluevale Seafood Group  Plant,6658 Marlow Parkway,Los Angeles,14801,False,True,2023-12-25
4338,2058,6,Billing,Granite Floral Logistics H HQ,8930 Harvester Road,Houston,97697,True,True,2025-05-06
4339,2058,6,Returns,Granite Floral Logistics H DC,921 Canal Street,Austin,27316,False,True,2024-08-20
4340,2059,10,Billing,Everfield Foods Holdings HQ,3045 Station Road,Cologne,B7 5D,True,True,
4341,2059,3,Delivery,Everfield Foods Holdings DC,7673 Crescent Drive,Minneapolis,51815,False,True,2023-09-22
4342,2060,6,Billing,Oakmont Laboratories Holdi HQ,72 Dockside Lane,Austin,19042,True,False,2024-08-29
4343,2061,4,Billing,Summit Ingredients Partner HQ,3479 Dockside Lane,Las Vegas,23358,True,True,2024-09-06
4344,2062,3,Billing,Granite Pet Nutrition Hold HQ,9847 Station Road,Detroit,49262,True,True,2024-09-04
4345,2063,5,Billing,Trinity Laboratories Partn HQ,6462 Station Road,Oakland,72883,True,True,2023-09-10
4346,2064,9,Billing,Mosaic Pet Nutrition Logis HQ,2985 Crescent Drive,Manchester,L2 9C,True,True,2026-02-18
4347,2065,11,Billing,Harbor Specialty Produce D HQ,4622 Vine Street,Rotterdam,B9 2D,True,True,
4348,2066,11,Billing,keystone beverage foods HQ,2037 Crescent Drive,Utrecht,L8 5B,True,False,2023-08-28
4349,2066,8,Production Site,keystone beverage foods DC,635 Crescent Drive,Laval,36904,False,True,2025-04-11
4350,2066,8,Delivery,keystone beverage foods Plant,8787 Harvester Road,Laval,28012,False,True,2025-02-03
4351,2066,10,Cross-Dock,keystone beverage foods Annex,1918 Market Row,Berlin,L5 9B,False,True,2024-10-10
4352,2067,1,Billing,Keystone Dairy Mfg HQ,6364 Mill Lane,Boston,27651,True,True,2023-03-03
4353,2067,1,Returns,Keystone Dairy Mfg DC,936 Vine Street,Boston,70657,False,True,2024-12-11
4354,2067,1,Returns,Keystone Dairy Mfg Plant,774 Harvester Road,Portland,30596,False,True,2024-03-25
4355,2068,7,Billing,Summit Laboratories Supply HQ,4157 Juniper Avenue,Hamilton,26443,True,True,2024-08-08
4356,2069,7,Billing,Westline Pet Nutrition Log HQ,6118 Harvester Road,Toronto,35236,True,True,2023-12-23
4357,2070,6,Billing,Northwind Pharma Supply HQ,4926 Market Row,Dallas,77215,True,True,2025-02-28
4358,2070,6,Delivery,Northwind Pharma Supply DC,8642 Station Road,Austin,26643,False,False,2024-10-27
4359,2070,6,Cross-Dock,Northwind Pharma Supply Plant,298 Foundry Way,San Antonio,73849,False,True,2025-03-09
4360,2071,4,Billing,Keystone Biologics Labs HQ,2771 Market Row,Denver,70751,True,True,2023-05-01
4361,2072,11,Billing,Pioneer Biologics Manufact HQ,8689 Ridgeview Road,Amsterdam,L8 9B,True,True,2024-10-26
4362,2073,1,Billing,Ardent Meal Systems Supply HQ,8418 Canal Street,Newark,83420,True,True,2026-01-02
4363,2074,8,Billing,Cardinal Seafood Logistics HQ,1171 Foundry Way,Montreal,86263,True,True,2025-02-21
4364,2074,8,Returns,Cardinal Seafood Logistics DC,3612 Ridgeview Road,Quebec City,71832,False,True,2025-07-22
4365,2075,10,Billing,Brightwell Cold Foods Food HQ,2380 Crescent Drive,HAMBURG,L9 9B,True,True,2024-07-04
4366,2076,2,Billing,Riverbend Specialty Produc HQ,8968 Dockside Lane,Atlanta,96655,True,True,2024-05-16
4367,2076,6,Cross-Dock,Riverbend Specialty Produc DC,3226 Crescent Drive,San Antonio,53790,False,True,2023-03-14
4368,2076,6,Cross-Dock,Riverbend Specialty Produc Plant,3614 Marlow Parkway,Austin,98106,False,True,2024-12-03
4369,2077,2,Billing,Cardinal Specialty Produce HQ,7213 Marlow Parkway,Atlanta,73851,True,True,2025-02-24
4370,2077,10,Production Site,Cardinal Specialty Produce DC,9513 Canal Street,Cologne,L8 6A,False,True,2024-07-21
4371,2077,2,Delivery,Cardinal Specialty Produce Plant,8565 Market Row,Orlando,42783,False,True,2025-11-04
4372,2077,2,Cross-Dock,Cardinal Specialty Produce Annex,909 Juniper Avenue,Orlando,63893,False,True,2023-01-18
4373,2078,5,Billing,Cardinal Foods Manufacturi HQ,5212 Harvester Road,San Diego,82304,True,True,2026-02-08
4374,2079,2,Billing,Lakeside Specialty Prdouce HQ,1923 Crescent Drive,Orlando,92986,True,True,2023-11-28
4375,2079,2,Delivery,Lakeside Specialty Prdouce DC,3830 Vine Street,Nashville,72673,False,True,2024-08-26
4376,2079,2,Cross-Dock,Lakeside Specialty Prdouce Plant,7605 Vine Street,Nashville,85637,False,True,2024-08-06
4377,2079,2,Delivery,Lakeside Specialty Prdouce Annex,5641 Market Row,Charlotte,81974,False,True,2025-01-16
4378,2080,2,Billing,Brightwell Meal Systems Di HQ,2383 Juniper Avenue,NASHVILLE,63902,True,True,2024-04-14
4379,2080,1,Delivery,Brightwell Meal Systems Di DC,5412 Mill Lane,Boston,80135,False,True,2024-09-10
4380,2081,2,Billing,Forge Beverage Distributio HQ,2852 Foundry Way,Atlanta,57947,True,True,2025-10-08
4381,2082,7,Billing,CEDAR SEAFOOD GROUP HQ,3530 Dockside Lane, Hamilton,79314,True,True,2023-10-26
4382,2083,9,Billing,Briar Laboratories Distrib HQ,6118 Dockside Lane,Manchester,M6 4B,True,True,2025-04-18
4383,2084,8,Billing,Westline Cold Foods Co-op HQ,8105 Market Row,Montreal,66304,True,True,2023-11-03
4384,2085,9,Billing,Ardent Foods Group HQ,2564 Crescent Drive,Bristol,M5 6A,True,True,2024-02-01
4385,2085,7,Production Site,Ardent Foods Group DC,6983 Harvester Road,London,70130,False,True,2024-05-11
4386,2085,7,Cross-Dock,Ardent Foods Group Plant,8949 Ridgeview Road,Ottawa,32198,False,True,2025-11-08
4387,2086,11,Billing, Mosaic Meal Systems Distri HQ,7044 Juniper Avenue,Eindhoven,L2 9D,True,True,2025-04-10
4388,2086,11,Cross-Dock,Mosaic Meal Systems Distri DC,7430 Crescent Drive,Eindhoven,EH1 3D,False,True,2023-08-14
4389,2086,11,Cross-Dock,Mosaic Meal Systems Distri Plant,9405 Vine Street,Amsterdam,B6 8B,False,True,2025-04-29
4390,2087,8,Billing,Everfield Dairy Group HQ,5414 Mill Lane,Quebec City,32707,True,True,2026-02-03
4391,2088,6,Billing,Meridian Seafoo dDistribut HQ,3078 Station Road,Houston,76423,True,True,2026-02-20
