order_id,order_number,customer_id,contract_id,delivery_address_id,fulfillment_region_id,created_by_employee_id,order_date,requested_delivery_date_raw,order_status,priority_level,customer_po_number,cancellation_reason,order_channel
26561,ORD-2024-026561,2428,7,5150,5,271,2024-06-13,2024-06-22,Cancelled,Expedite,PO-721759,Inventory unavailable,Portal
26562,ORD-2025-026562,395,167,850,5,170,2025-09-25,2025-10-08,Delivered,Standard,PO-908473,,Manual Upload
26563,ORD-2025-026563,2462,1834,5230,6,221,2025-11-10,2025-11-20,Open,Critical,PO-110357,,Account Team
26564,ORD-2023-026564,1075,3592,2258,7,275,2023-12-19,2024/01/04,Open,Expedite,PO-350152,,Account Team
26565,ORD-2025-026565,1942,2857,4091,6,66,2025-03-13,2025-03-25,Delivered,Standard,PO-989577,,Portal
26566,ORD-2025-026566,1967,2671,4142,8,300,2025-12-05,2025-12-18,Delivered,Standard,pending,,Account Team
26567,ORD-2026-026567,765,1044,1594,9,141,2026-03-06,2026-03-19,Delivered,Critical,PO-562617,,Manual Upload
26568,ORD-2023-026568,969,781,2041,6,54,2023-02-26,2023-03-12,Delivered,Standard,PO-499360,,Account Team
26569,ORD-2024-026569,768,698,1599,8,53,2024-04-15,2024-04-18,In Transit,Standard,PO-926192,,Portal
26570,ORD-2024-026570,1484,2785,3134,4,207,2024-11-27,2024-11-29,Delivered,Critical,PO-825336,,Manual Upload
26571,ORD-2023-026571,312,2197,677,3,186,2023-03-15,2023-03-20,Delivered,Standard,PO-524736,,Account Team
26572,ORD-2025-026572,1779,2987,3760,5,271,2025-11-02,2025-11-08,Delivered,Expedite,PO-802721,,Manual Upload
26573,ORD-2024-026573,1786,2606,3771,10,49,2024-12-30,2025-01-10,Delivered,Standard,PO-751414,,EDI
26574,ORD-2023-026574,344,2041,742,11,302,2023-12-12,2023-12-16,delivered ,Standard,PO-603298,,EDI
26575,ORD-2026-026575,2440,170,5172,11,23,2026-06-09,2026-06-11,Delivered,Standard,PO-453984,,Manual Upload
26576,ORD-2025-026576,507,135,1069,8,300,2025-04-07,2025-04-13,Open,Standard,PO-981392,,Account Team
26577,ORD-2024-026577,1354,610,2855,6,27,2024-12-23,2025-01-06,Delivered,Standard,PO-444529,,Manual Upload
26578,ORD-2023-026578,211,2287,453,1,302,2023-08-10,2023-08-15,Delivered,Standard,PO-919164,,Portal
26579,ORD-2023-026579,838,304,1751,2,21,2023-12-26,2024-01-08,Cancelled,Standard,PO-446671,Credit hold,Account Team
26580,ORD-2023-026580,2146,837,4516,6,186,2023-01-09,2023-01-15,delivered ,Expedite,PO-673588,,Account Team
26581,ORD-2023-026581,1464,3050,3091,11,304,2023-05-14,2023/05/21,Cancelled,Standard,PO-994960,Credit hold,Account Team
26582,ORD-2024-026582,699,116,1465,7,166,2024-09-13,21/09/2024,Delivered,Standard,PO-530885,,Manual Upload
26583,ORD-2026-026583,2266,1704,4796,1,98,2026-06-29,2026-07-01,Delivered,Expedite,PO-568763,,Account Team
26584,ORD-2025-026584,694,3518,1458,2,49,2025-04-13, 2025-04-17 ,Open,Standard,,,EDI
26585,ORD-2023-026585,1798,3235,3791,1,217,2023-06-06,2023-06-08,Cancelled,Standard,,Credit hold,EDI
26586,ORD-2025-026586,439,272,933,3,63,2025-08-21,2025-08-28,Delivered,Standard,PO-352177,,Portal
26587,ORD-2026-026587,1660,1232,3497,8,138,2026-05-28,2026-06-05,Delivered,Standard,PO-714929,,Manual Upload
26588,ORD-2025-026588,742,3088,1554,4,158,2025-11-08,2025-11-19,Returned,Expedite,PO-531098,,Manual Upload
26589,ORD-2025-026589,209,3539,448,7,101,2025-04-03,2025-04-10,Delivered,Standard,PO-275389,,Manual Upload
26590,ORD-2024-026590,705,2253,1477,3,232,2024-10-23,2024-10-26,Delivered,Standard,PO-877248,,EDI
26591,ORD-2025-026591,186,659,395,5,171,2025-07-10,2025-07-20,Delivered,Standard,PO-343501,,Manual Upload
26592,ORD-2025-026592,327,1021,702,1,54,2025-06-11,2025-06-22,Cancelled,Standard,PO-651315,,Account Team
26593,ORD-2025-026593,1913,1615,4028,10,54,2025-04-20,2025-05-04,In Transit,Expedite,,,Manual Upload
26594,ORD-2025-026594,1107,2476,2327,11,277,2025-10-25,2025-10-29,Delivered,Standard,PO-174425,,Account Team
26595,ORD-2023-026595,1982,943,4164,3,300,2023-04-12,2023-04-16,Delivered,Standard,PO-492620,,Account Team
26596,ORD-2025-026596,1945,3198,4096,2,186,2025-10-24,10/27/2025,Delivered,Standard,PO-398639,,Manual Upload
26597,ORD-2024-026597,259,249,568,11,298,2024-06-13,25/06/2024,Open,Standard,PO-475602,,Account Team
26598,ORD-2023-026598,1817,2566,3834,2,17,2023-04-08,2023-04-23,Delivered,Standard,PO-558510,,Manual Upload
26599,ORD-2025-026599,1827,3339,3858,5,227,2025-02-05,2025-02-19,Delivered,Expedite,PO-582661,,Portal
26600,ORD-2025-026600,1778,318,3755,5,286,2025-10-16,2025-10-18,Delivered,standard ,PO-226097,,Portal
26601,ORD-2023-026601,518,3268,1092,2,80,2023-04-21,2023-04-26,Delivered,Standard,PO-244331,,EDI
26602,ORD-2024-026602,2421,2309,5131,4,98,2024-03-02,2024-03-13,Delivered,Expedite,PO-948431,,Account Team
26603,ORD-2026-026603,77,2947,166,5,116,2026-04-07,2026-04-22,delivered ,Standard,pending,,Account Team
26604,ORD-2023-026604,1604,974,3377,8,59,2023-03-20,2023-04-03,Delivered,Standard,PO-162309,,EDI
26605,ORD-2025-026605,1077,2012,2261,9,227,2025-11-07,2025-11-18,Open,Standard,PO-121725,,Account Team
26606,ORD-2025-026606,2101,843,4421,4,302,2025-01-29,2025-02-07,Delivered,Expedite,PO-437549,,EDI
26607,ORD-2026-026607,78,3151,168,3,276,2026-03-09,2026-03-15,Open,Critical,PO-394421,,Account Team
26608,ORD-2024-026608,2190,3096,4614,1,95,2024-11-29,2024-12-13,Delivered,Expedite,PO-154851,,Portal
26609,ORD-2025-026609,2117,2703,4449,5,88,2025-05-03,07/05/2025,Cancelled,Expedite,PO-880573,Duplicate order,Account Team
26610,ORD-2025-026610,915,3077,1929,7,43,2025-01-09,1/22/2025,Delivered,Critical,pending,,Manual Upload
26611,ORD-2024-026611,141,3180,297,3,302,2024-11-12,2024-11-25,Delivered,Standard,PO-891084,,Account Team
26612,ORD-2026-026612,2389,2430,5060,5,177,2026-01-06, 2026-01-11 ,Delivered,Standard,PO-949203,,Manual Upload
26613,ORD-2025-026613,1737,538,3669,11,95,2025-06-29,2025-07-01,Delivered,Standard,PO-331605,,Portal
26614,ORD-2024-026614,820,119,1709,6,283,2024-11-25,2024-11-28,In Transit,Standard,PO-363857,,Manual Upload
26615,ORD-2024-026615,1688,2156,3560,8,43,2024-07-23,2024-08-05,In Transit,Expedite,PO-609883,,Portal
26616,ORD-2024-026616,1342,3622,2827,6,167,2024-02-13,2024-02-26,Open,Standard,PO-387331,,Manual Upload
26617,ORD-2025-026617,1928,539,4058,9,167,2025-01-12,1/18/2025,Delivered,Expedite,,,Account Team
26618,ORD-2024-026618,2255,73,4768,9,227,2024-10-11,2024-10-22,Delivered,Standard,,,Portal
26619,ORD-2026-026619,491,1189,1038,5,300,2026-02-17,2026-02-24,In Transit,Standard,PO-267730,,Portal
26620,ORD-2024-026620,1970,2293,4147,10,212,2024-07-08,2024-07-19,Delivered,Standard,PO-735556,,Account Team
26621,ORD-2023-026621,1069,2450,2242,3,200,2023-09-22,2023-10-01,Delivered,Standard,PO-287735,,EDI
26622,ORD-2026-026622,2343,3476,4956,8,111,2026-06-27,2026-07-07,delivered ,Expedite,PO-887977,,Manual Upload
26623,ORD-2026-026623,1354,610,2852,6,59,2026-01-20,2026-01-31,In Transit,Standard,PO-179642,,Manual Upload
26624,ORD-2024-026624,698,423,1464,3,200,2024-06-16,6/29/2024,Delivered,Critical,PO-251362,,Account Team
26625,ORD-2024-026625,2105,2783,4428,5,304,2024-01-14,1/16/2024,Cancelled,standard ,PO-222061,Duplicate order,EDI
26626,ORD-2023-026626,735,2285,1542,1,171,2023-10-13,2023-10-22,Delivered,Critical,PO-893479,,Account Team
26627,ORD-2025-026627,1160,1237,2442,9,212,2025-04-16,2025-04-30,Delivered,Standard,PO-921799,,Manual Upload
26628,ORD-2025-026628,1113,2859,2342,10,216,2025-08-08, 2025-08-21 ,Open,Standard,PO-806136,,Manual Upload
26629,ORD-2024-026629,2373,771,5020,6,221,2024-02-27,2024-03-08,Delivered,Standard,PO-409732,,EDI
26630,ORD-2025-026630,1336,3654,2813,10,111,2025-10-18,2025-10-21,Delivered,Critical,PO-524251,,Portal
26631,ORD-2024-026631,2014,557,4240,9,59,2024-10-17,2024-10-22,Cancelled,Expedite,PO-516040,Customer request,Portal
26632,ORD-2025-026632,1953,3515,4114,7,216,2025-06-20,23/06/2025,Delivered,Expedite,,,Account Team
26633,ORD-2025-026633,2479,169,5266,5,297,2025-10-17,2025-10-20,In Transit,Standard,PO-498908,,EDI
26634,ORD-2025-026634,829,3181,1732,5,221,2025-10-01,2025/10/13,Delivered,Standard,PO-232635,,Account Team
26635,ORD-2024-026635,220,1831,476,8,38,2024-01-11,2024-01-24,Delivered,Standard,,,Manual Upload
26636,ORD-2025-026636,1565,3174,3299,4,92,2025-07-25,2025-08-01,Delivered,Standard,PO-586733,,EDI
26637,ORD-2026-026637,2155,15,4532,3,53,2026-06-13,2026-06-26,Cancelled,Standard,PO-642007,,Account Team
26638,ORD-2024-026638,2311,2451,4885,3,302,2024-05-14,5/22/2024,Returned,Standard,PO-833555,,Account Team
26639,ORD-2026-026639,1062,3020,2228,4,288,2026-01-23,2026-02-08,Open,Standard,PO-670422,,Portal
26640,ORD-2026-026640,1812,2625,3821,2,158,2026-02-17,22/02/2026,Cancelled,Standard,PO-303570,Credit hold,Account Team
26641,ORD-2025-026641,792,3108,1648,6,283,2025-05-20,2025-05-31,Open,Standard,PO-912010,,Manual Upload
26642,ORD-2023-026642,2421,2309,5131,4,43,2023-03-25,2023-03-30,In Transit,Standard,PO-394209,,Account Team
26643,ORD-2024-026643,2049,999,4320,7,186,2024-07-29,2024-08-11,Cancelled,Standard,pending,,Account Team
26644,ORD-2025-026644,1770,609,3741,7,85,2025-05-07,2025-05-16,Delivered,Standard,PO-395386,,Manual Upload
26645,ORD-2024-026645,1683,1602,3549,11,2,2024-10-21,2024-10-26,Delivered,Standard,,,Account Team
26646,ORD-2024-026646,549,2546,1162,10,65,2024-05-11,2024-05-13,In Transit,Standard,PO-625092,,Portal
26647,ORD-2023-026647,612,2110,1301,6,80,2023-10-29,2023-11-11,Delivered,Standard,PO-636759,,Account Team
26648,ORD-2025-026648,2141,2551,4500,2,9,2025-08-26,10/09/2025,Delivered,Standard,PO-384604,,Portal
26649,ORD-2025-026649,996,3125,2103,11,138,2025-10-25,2025-10-27,Open,Critical,PO-578247,,Account Team
26650,ORD-2026-026650,943,3164,1979,4,200,2026-03-03,2026-03-11,Delivered,Standard,PO-389805,,Account Team
26651,ORD-2026-026651,1566,257,3300,9,34,2026-02-24,2026-03-12,Open,Standard,PO-819524,,Manual Upload
26652,ORD-2023-026652,1976,2332,4154,4,221,2023-03-21,2023-03-23,Open,Standard,PO-766689,,Account Team
26653,ORD-2023-026653,1193,1925,2502,6,279,2023-01-07,2023-01-12,Delivered,Expedite,,,Portal
26654,ORD-2026-026654,1831,2778,3868,3,167,2026-03-22,2026-04-01,Delivered,Standard,,,EDI
26655,ORD-2023-026655,2458,1972,5216,11,111,2023-06-07,2023-06-20,Delivered,Standard,PO-635092,,Manual Upload
26656,ORD-2023-026656,1661,1530,3498,10,88,2023-10-03,2023-10-13,Open,Standard,PO-470831,,EDI
26657,ORD-2024-026657,2414,789,5115,5,212,2024-11-24,2024-12-04,Delivered,Standard,PO-616971,,Account Team
26658,ORD-2025-026658,1920,1393,4043,8,23,2025-12-31,2026-01-06,Delivered,Standard,PO-198231,,Manual Upload
26659,ORD-2023-026659,584,1380,1242,1,85,2023-05-13,2023-05-20,Delivered,Standard,PO-458779,,EDI
26660,ORD-2024-026660,134,1935,279,8,18,2024-04-22,2024-05-05,Delivered,Critical,pending,,Portal
26661,ORD-2024-026661,1901,1371,4005,10,298,2024-02-27,2024-03-14,Delivered,Standard,PO-692766,,Manual Upload
26662,ORD-2024-026662,1606,346,3383,9,101,2024-07-23,2024-08-04,In Transit,Standard,PO-201539,,Account Team
26663,ORD-2023-026663,342,3071,737,1,302,2023-12-22,2024-01-05,Returned,Standard,PO-716660,,Manual Upload
26664,ORD-2024-026664,1030,457,2170,10,176,2024-04-15,2024-04-26,Delivered,Expedite,PO-930170,,Account Team
26665,ORD-2024-026665,1759,2497,3722,7,284,2024-09-08,2024-09-14,Open,Standard,PO-407671,,Manual Upload
26666,ORD-2025-026666,1047,1657,2203,2,188,2025-09-02,2025-09-10,Delivered,Standard,PO-220591,,Manual Upload
26667,ORD-2023-026667,411,857,881,5,172,2023-08-16,8/23/2023,Delivered,Expedite,PO-355064,,Portal
26668,ORD-2026-026668,37,2575,86,9,158,2026-06-03,2026-06-14,Delivered,standard ,PO-168385,,Manual Upload
26669,ORD-2024-026669,2430,2677,5153,4,59,2024-03-10,2024-03-19,Delivered,Standard,PO-134354,,EDI
26670,ORD-2023-026670,1563,1419,3295,8,275,2023-04-06,2023/04/18,Delivered,Expedite,PO-282700,,Manual Upload
26671,ORD-2026-026671,680,985,1428,6,212,2026-02-26,2026-03-11,Delivered,Standard,PO-913503,,Portal
26672,ORD-2026-026672,840,3474,1755,9,200,2026-06-22,2026-06-25,Cancelled,Standard,PO-135769,Customer request,Account Team
26673,ORD-2023-026673,838,304,1750,2,235,2023-02-17,2023-03-02,Delivered,Standard,PO-372924,,EDI
26674,ORD-2023-026674,1165,1428,2450,3,170,2023-08-21,2023-08-30,Delivered,Expedite,PO-102432,,Portal
26675,ORD-2024-026675,65,3263,146,6,150,2024-02-07,2024-02-14,Open,Standard,PO-104708,,EDI
26676,ORD-2025-026676,833,2275,1743,7,87,2025-08-01, 2025-08-09 ,Delivered,Standard,PO-646179,,Manual Upload
26677,ORD-2025-026677,2075,989,4365,10,217,2025-08-11,17/08/2025,Delivered,Critical,PO-842653,,Manual Upload
26678,ORD-2025-026678,691,1394,1453,9,264,2025-01-11,2025-01-18,Delivered,Standard,PO-938783,,Portal
26679,ORD-2023-026679,476,2753,1009,9,171,2023-08-02,2023-08-07,Delivered,Standard,PO-716738,,Account Team
26680,ORD-2024-026680,639,2387,1352,6,47,2024-04-06,2024-04-15,Open,standard ,PO-655344,,EDI
26681,ORD-2025-026681,452,1004,956,5,47,2025-03-30,2025-04-04,Open,Standard,PO-902560,,Manual Upload
26682,ORD-2026-026682,279,3083,607,1,171,2026-06-13,2026-06-19,Cancelled,Critical,PO-395214,Duplicate order,Account Team
26683,ORD-2025-026683,883,2800,1854,11,47,2025-07-14,2025-07-18,delivered ,standard ,PO-105839,,Account Team
26684,ORD-2026-026684,844,3288,1761,6,101,2026-06-12,2026-06-15,Delivered,Standard,PO-675781,,Account Team
26685,ORD-2026-026685,1706,1253,3602,6,186,2026-06-22,2026-07-04,Delivered,Standard,PO-773241,,EDI
26686,ORD-2025-026686,1043,2303,2198,11,6,2025-02-28,2025-03-11,Open,Standard,PO-961506,,Account Team
26687,ORD-2024-026687,725,1316,1520,4,157,2024-09-17,2024-09-28,Cancelled,Critical,PO-769968,Inventory unavailable,EDI
26688,ORD-2025-026688,2061,2849,4343,4,186,2025-06-17,2025-06-27,Returned,Standard,PO-607877,,Portal
26689,ORD-2023-026689,551,2296,1169,11,279,2023-09-04,2023-09-10,Open,Expedite,,,EDI
26690,ORD-2024-026690,1223,1171,2573,9,23,2024-08-29,2024-09-06,Delivered,Standard,PO-566256,,EDI
26691,ORD-2025-026691,2343,3476,4956,8,186,2025-03-18,2025-03-27,Delivered,Critical,PO-494436,,Account Team
26692,ORD-2025-026692,1367,1492,2882,5,43,2025-04-17,2025-05-02,Delivered,Standard,,,Manual Upload
26693,ORD-2023-026693,1357,627,2861,10,65,2023-06-20,2023-06-30,Delivered,Standard,PO-185147,,Portal
26694,ORD-2024-026694,414,641,887,10,143,2024-06-01,6/4/2024,Delivered,Standard,PO-955810,,Manual Upload
26695,ORD-2024-026695,1427,2740,3010,8,157,2024-01-27,2024-02-08,In Transit,Standard,PO-801366,,Account Team
26696,ORD-2026-026696,720,3383,1511,2,6,2026-01-01,2026-01-09,Delivered,Expedite,PO-262305,,Manual Upload
26697,ORD-2024-026697,901,1222,1898,7,29,2024-10-16,2024-10-29,Delivered,Standard,PO-852124,,Account Team
26698,ORD-2025-026698,1373,176,2896,4,66,2025-10-12,2025-10-17,Delivered,Expedite,PO-211774,,EDI
26699,ORD-2026-026699,2,486,5,4,111,2026-02-03,2026-02-18,Open,Standard,PO-935618,,Manual Upload
26700,ORD-2025-026700,2302,1388,4865,4,297,2025-10-05,2025-10-15,Delivered,Standard,PO-480951,,Account Team
26701,ORD-2024-026701,1042,981,2194,4,98,2024-06-04,2024-06-08,Delivered,Standard,PO-390616,,Portal
26702,ORD-2025-026702,1298,3174,2732,6,138,2025-02-14,2025-03-02,Delivered,Standard,PO-785519,,EDI
26703,ORD-2024-026703,1945,3154,4096,2,65,2024-03-26,2024-03-30,Delivered,Standard,PO-975427,,Account Team
26704,ORD-2024-026704,381,346,819,9,171,2024-02-12,2024-02-19,In Transit,Standard,PO-300033,,Manual Upload
26705,ORD-2023-026705,732,2437,1535,2,200,2023-07-07,7/19/2023,Delivered,Standard,PO-996465,,Account Team
26706,ORD-2024-026706,1850,1036,3909,5,171,2024-01-26,2024-02-04,Delivered,Expedite,PO-901384,,Manual Upload
26707,ORD-2023-026707,1678,2131,3539,4,177,2023-12-30,2024-01-05,Returned,Expedite,PO-439720,,Account Team
26708,ORD-2023-026708,521,961,1099,11,87,2023-10-09,17/10/2023,Open,Standard,PO-265952,,Portal
26709,ORD-2024-026709,330,1958,708,7,65,2024-10-26,11/5/2024,Delivered,Standard,PO-252026,,Portal
26710,ORD-2023-026710,1159,954,2441,9,77,2023-09-24,2023-10-07,Open,Standard,PO-376385,,Portal
26711,ORD-2024-026711,1361,1033,2869,4,86,2024-10-29,2024-11-07,Open,Expedite,PO-363253,,Portal
26712,ORD-2025-026712,2078,2921,4373,5,170,2025-04-08,2025-04-24,Open,Standard,PO-969156,,EDI
26713,ORD-2024-026713,2072,3033,4361,11,188,2024-05-10,2024-05-18,Open,Critical,PO-353399,,Manual Upload
26714,ORD-2026-026714,1690,2382,3563,9,116,2026-02-01,2026-02-11,Delivered,Standard,PO-865419,,Account Team
26715,ORD-2024-026715,1640,2193,3454,7,88,2024-03-31,2024-04-08,Delivered,standard ,PO-938801,,Portal
26716,ORD-2024-026716,807,517,1680,9,283,2024-09-07,2024-09-15,Open,Standard,PO-107992,,Manual Upload
26717,ORD-2024-026717,1112,747,2341,4,227,2024-12-09,2024-12-16,Delivered,Standard,PO-163803,,EDI
26718,ORD-2026-026718,1966,774,4139,9,116,2026-04-30,2026/05/13,Delivered,Standard,PO-894745,,Manual Upload
26719,ORD-2024-026719,1576,1354,3318,11,34,2024-09-02,2024-09-15,Open,Standard,PO-425168,,Manual Upload
26720,ORD-2025-026720,572,3112,1220,7,200,2025-07-30,2025-08-05,Delivered,Standard,PO-479291,,Portal
26721,ORD-2026-026721,2358,2821,4983,4,227,2026-05-09,2026-05-21,Delivered,Standard,PO-522767,,Account Team
26722,ORD-2025-026722,1458,607,3078,3,264,2025-12-05,2025-12-12,Cancelled,Expedite,PO-782103,,Portal
26723,ORD-2026-026723,2416,1018,5119,6,138,2026-06-28,2026-07-10,Delivered,Critical,PO-518740,,Portal
26724,ORD-2025-026724,2139,99,4495,8,143,2025-03-21,2025-04-01,Delivered,Standard,pending,,Manual Upload
26725,ORD-2023-026725,2178,1133,4590,3,305,2023-01-23,2023-02-05,Delivered,standard ,PO-769682,,EDI
26726,ORD-2024-026726,2135,3336,4486,7,274,2024-11-18,2024-11-27,Delivered,Standard,PO-132855,,Account Team
26727,ORD-2025-026727,2088,1175,4392,2,297,2025-08-14,2025-08-20,Delivered,Expedite,PO-104073,,Account Team
26728,ORD-2023-026728,1083,360,2270,9,85,2023-04-20,02/05/2023,Delivered,Expedite,PO-528306,,EDI
26729,ORD-2026-026729,1142,444,2411,10,221,2026-02-14,2026-02-24,Delivered,Expedite,,,EDI
26730,ORD-2024-026730,723,2027,1517,8,101,2024-08-21,8/28/2024,Delivered,Standard,PO-987174,,Manual Upload
26731,ORD-2026-026731,948,1597,1990,2,227,2026-02-08,2026-02-14,Delivered,Standard,PO-349988,,EDI
26732,ORD-2024-026732,1891,2684,3985,2,300,2024-05-03,5/10/2024,In Transit,Standard,PO-894790,,Manual Upload
26733,ORD-2026-026733,1171,3381,2465,7,264,2026-04-25,2026-05-08,Delivered,Standard,PO-755508,,Portal
26734,ORD-2024-026734,1788,3302,3774,4,141,2024-03-03,2024-03-14,Delivered,Critical,PO-137543,,Manual Upload
26735,ORD-2024-026735,914,3578,1927,3,274,2024-02-28,2024-03-10,Delivered,Standard,PO-449032,,Portal
26736,ORD-2025-026736,1188,3431,2491,2,274,2025-12-16,2025-12-19,Cancelled,Standard,PO-725197,Customer request,Portal
26737,ORD-2025-026737,717,560,1504,3,59,2025-03-09,3/24/2025,Cancelled,Standard,,Customer request,EDI
26738,ORD-2023-026738,1856,3248,3918,5,157,2023-07-11,2023-07-18,In Transit,Standard,PO-912184,,Portal
26739,ORD-2024-026739,1968,2855,4143,6,305,2024-01-09,2024-01-25,Delivered,Standard,,,EDI
26740,ORD-2026-026740,2243,149,4734,5,6,2026-03-03,2026-03-17,In Transit,Critical,PO-264219,,EDI
26741,ORD-2024-026741,447,2670,946,7,298,2024-01-26,2024-02-01,Delivered,Critical,PO-789978,,Account Team
26742,ORD-2025-026742,15,351,33,8,158,2025-05-26,6/5/2025,Delivered,Standard,,,Portal
26743,ORD-2026-026743,771,2215,1603,7,47,2026-02-02,2026-02-06,Delivered,Standard,PO-111088,,Manual Upload
26744,ORD-2025-026744,611,3062,1296,10,300,2025-08-12,2025-08-14,Cancelled,Standard,PO-612091,Credit hold,Account Team
26745,ORD-2024-026745,1470,1423,3107,6,27,2024-10-14,2024-10-28,Delivered,Standard,PO-653771,,Portal
26746,ORD-2024-026746,877,2445,1843,6,49,2024-04-14,2024-04-22,Delivered,Standard,PO-580210,,Portal
26747,ORD-2024-026747,1706,1253,3602,6,276,2024-01-22,2024-01-31,Delivered,Standard,PO-316280,,Manual Upload
26748,ORD-2023-026748,2152,1930,4529,5,9,2023-11-12,2023-11-18,Delivered,Standard,PO-581849,,Manual Upload
26749,ORD-2023-026749,2268,3540,4801,3,288,2023-10-22,2023-10-26,Delivered,Expedite,pending,,Manual Upload
26750,ORD-2023-026750,1156,826,2436,9,167,2023-07-12,2023-07-22,Open,Standard,PO-435086,,EDI
26751,ORD-2026-026751,2448,1185,5192,11,43,2026-03-13,2026-03-27,Delivered,Standard,PO-962772,,EDI
26752,ORD-2023-026752,319,2213,690,11,276,2023-11-15,2023-11-22,delivered ,Expedite,pending,,Account Team
26753,ORD-2023-026753,551,2296,1169,11,88,2023-11-11,2023-11-21,Delivered,Standard,PO-121388,,Account Team
26754,ORD-2023-026754,612,2110,1301,6,85,2023-08-29,2023-09-10,Delivered,Standard,PO-737139,,Portal
26755,ORD-2026-026755,941,3602,1975,3,176,2026-05-15,2026/05/24,Delivered,Standard,PO-725960,,EDI
26756,ORD-2024-026756,2367,2459,5003,10,49,2024-10-30,2024-11-05,Delivered,Expedite,PO-232042,,Portal
26757,ORD-2024-026757,1023,3281,2156,8,171,2024-11-17,2024-11-28,Delivered,Critical,PO-515737,,Manual Upload
26758,ORD-2025-026758,1577,1227,3319,3,274,2025-12-13,2025-12-25,Delivered,Standard,PO-388474,,EDI
26759,ORD-2026-026759,387,973,833,10,21,2026-03-16,2026-03-24,Open,Expedite,PO-687425,,Manual Upload
26760,ORD-2025-026760,2234,3605,4715,7,286,2025-07-21,2025-07-23,Open,Standard,PO-932900,,Manual Upload
26761,ORD-2023-026761,1732,371,3655,11,188,2023-10-12,10/18/2023,Returned,Standard,pending,,Portal
26762,ORD-2026-026762,235,218,516,7,2,2026-03-07,2026-03-11,Open,Standard,pending,,Manual Upload
26763,ORD-2023-026763,1540,3463,3251,8,6,2023-01-08,2023-01-19,Cancelled,Standard,PO-196980,Duplicate order,EDI
26764,ORD-2023-026764,832,2255,1736,7,227,2023-07-04,2023-07-14,Delivered,Standard,,,Manual Upload
26765,ORD-2023-026765,336,2450,724,5,232,2023-05-02,2023-05-17,Cancelled,Standard,PO-181373,Credit hold,EDI
26766,ORD-2026-026766,576,3334,1229,5,207,2026-04-02,2026-04-11,Open,Standard,PO-242870,,Manual Upload
26767,ORD-2023-026767,2472,588,5249,7,200,2023-12-05,12/10/2023,Delivered,Standard,PO-128493,,Portal
26768,ORD-2025-026768,370,1581,798,3,275,2025-09-06,2025-09-14,Delivered,Standard,,,Portal
26769,ORD-2024-026769,1350,2205,2844,10,150,2024-01-29,2024-02-09,In Transit,Standard,,,Portal
26770,ORD-2026-026770,1105,1630,2323,10,21,2026-03-25,2026-04-07,Delivered,Expedite,PO-173366,,Portal
26771,ORD-2023-026771,2113,3394,4444,1,86,2023-02-27,2023-03-05,Open,Standard,PO-851712,,Account Team
26772,ORD-2024-026772,560,397,1194,3,235,2024-08-26,2024-08-29,In Transit,Expedite,PO-288151,,EDI
26773,ORD-2025-026773,1089,2440,2284,5,101,2025-09-13,2025-09-15,Delivered,Standard,PO-424020,,EDI
26774,ORD-2025-026774,739,1453,1550,6,54,2025-11-23,2025-12-02,Open,Standard,PO-821220,,Account Team
26775,ORD-2024-026775,434,243,927,1,77,2024-11-10,2024-11-15,Delivered,Standard,PO-339787,,Account Team
26776,ORD-2023-026776,199,2081,424,4,277,2023-10-30,2023-11-09,Open,Expedite,PO-438846,,EDI
26777,ORD-2023-026777,234,1477,512,9,302,2023-10-15,2023-10-30,Open,Standard,PO-322306,,Account Team
26778,ORD-2025-026778,1366,995,2879,1,297,2025-03-03,2025-03-11,Cancelled,Standard,PO-436272,Credit hold,Manual Upload
26779,ORD-2024-026779,1499,3295,3162,8,186,2024-08-11,2024-08-19,In Transit,Standard,PO-157298,,Manual Upload
26780,ORD-2025-026780,650,1065,1377,6,43,2025-01-27,06/02/2025,Open,Standard,PO-289116,,Manual Upload
26781,ORD-2025-026781,847,746,1770,9,279,2025-11-14,2025-11-16,Open,Standard,,,Account Team
26782,ORD-2024-026782,1972,1908,4149,3,98,2024-06-11,2024-06-14,Cancelled,Standard,,Customer request,Portal
26783,ORD-2023-026783,1638,1690,3448,10,172,2023-02-07,2023-02-11,Delivered,Standard,PO-923325,,Manual Upload
26784,ORD-2026-026784,1082,720,2268,2,132,2026-03-11,2026-03-27,Delivered,Standard,PO-617456,,Account Team
26785,ORD-2023-026785,600,2534,1275,7,124,2023-05-21,2023-05-25,delivered ,Critical,PO-494116,,Account Team
26786,ORD-2024-026786,339,1042,731,11,138,2024-09-03,2024-09-17,In Transit,Standard,pending,,Portal
26787,ORD-2025-026787,998,3657,2107,2,88,2025-11-22,2025-12-05,Delivered,Expedite,PO-899200,,Portal
26788,ORD-2024-026788,1225,277,2579,2,100,2024-12-15, 2024-12-31 ,Delivered,Standard,PO-171985,,Account Team
26789,ORD-2023-026789,393,3051,847,4,132,2023-01-13,2023-01-26,Delivered,Critical,PO-775067,,EDI
26790,ORD-2025-026790,1694,2376,3574,9,66,2025-10-12,2025-10-28,Delivered,Expedite,PO-105301,,Account Team
26791,ORD-2023-026791,1408,130,2971,9,141,2023-08-27,9/6/2023,Cancelled,Standard,PO-759891,Duplicate order,EDI
