customer_id,customer_code,legal_name,trading_name,customer_segment,industry,home_region_id,account_manager_id,primary_email,primary_phone,lifecycle_status,registered_on,credit_limit,tax_id,record_source
1911,CUS-001911,Lakeside Floral Logistics Holdings,Lakeside Floral Logistics Holdings,enterprise ,Cold-Chain Pharma,4,94,darren@lakesideflorallogi.example,567-415-4631,Active,2024-06-20,250000.00,29-8814058,Legacy CRM
1912,CUS-001912,Northwind Pharma Labs,Northwind Pharma Labs,Enterprise,Cold-Chain Pharma,4,74,miles@northwindpharmalab.example,584-765-6655,Prospect,2025-10-25,50000.00,94-3447721,Legacy CRM
1913,CUS-001913,Riverbend Laboratories Supply,Riverbend Laboratories Supply,Regional,Food Distribution,10,241,sofia@riverbendlaborator.example ,319-526-8124,At Risk,2024-05-28,50000.00,69-7098239,Manual Entry
1914,CUS-001914,Vantage Pharma Group,Vantage Pharma Group,enterprise ,Beverage Distribution,6,14,priya.vantagepharmagroup.example,854.617.7101,Inactive,2023-01-20,250000.00,34-5068084,Manual Entry
1915,CUS-001915,Trinity Dairy Foods,Trinity Dairy Foods,Startup,Food Distribution,9,240,maya@trinitydairyfoods.example,728-756-1391,active,2024-06-27,500000.00,24-3349987,Legacy CRM
1916,CUS-001916,Solace Cold Foods Logistics,Solace Cold Foods Logistics,Regional,Beverage Distribution,10,258,priya@solacecoldfoodslog.example,834-572-1448,Active,2025-06-15,250000.00,98-3650014,CRM
1917,CUS-001917,Cobalt Dairy Labs,Cobalt Dairy Labs,Regional,Beverage Distribution,3,210,iris@cobaltdairylabs.example,282-316-2800,Active,2025-11-02,250000.00,52-5311656,Legacy CRM
1918,CUS-001918,Pioneer Seafood Group,Pioneer Seafood Group,Startup,Food Distribution,1,105,anika@pioneerseafoodgrou.example,662-278-2474,Prospect,2025-07-26,25000.00,23-8619190,CRM
1919,CUS-001919,Crown Laboratories Group,Crown Laboratories Group,Startup,Food Distribution,4,51,owen@crownlaboratoriesg.example,565-260-9617,Active,2023-07-26,75000.00,89-6417719,Legacy CRM
1920,CUS-001920,Forge Foods Co-op,Forge Foods Co-op,enterprise ,Food Distribution,8,33,avery@forgefoodscoop.example,673-332-8459,active,2024-06-14,50000.00,76-5956979,CRM
1921,CUS-001921,Oakmont Ingredients Logistics,Oakmont Ingredients Logistics,Enterprise,Food Distribution,3,231,keiko@oakmontingredients.example,893-528-8507,active,2023-10-29,25000.00,34-3127660,Trade Show Import
1922,CUS-001922,Solace Meal Systems Foods,Solace Meal Systems Foods,Enterprise,Meal Kit Producer,8,106,talia@solacemealsystemsf.example,611-954-9799,Active,2025-08-21,25000.00,70-7268938,Trade Show Import
1923,CUS-001923,Cobalt Seafood Foods,Cobalt Seafood Foods,Startup,Clinical Logistics,9,69,noah@cobaltseafoodfoods.example,618-304-8685,Active,2025-09-04,250000.00,46-4464305,CRM
1924,CUS-001924,Crown Foods Supply,Crown Foods Supply,Regional,Beverage Distribution,8,106,hugo@crownfoodssupply.example,522-609-9739,Inactive,2025-05-24,50000.00,32-2679156,Legacy CRM
1925,CUS-001925,Keystone Dairy Labs,Keystone Dairy Labs,Enterprise,Meal Kit Producer,10,262,avery@keystonedairylabs.example,500-403-4878,Active,2024-09-13,150000.00,86-1619025,CRM
1926,CUS-001926,Meridian Nutrition Logistics,Meridian Nutrition Logistics,Startup,Meal Kit Producer,4,106,talia@meridiannutritionl.example,403-657-1831,Active,2023-02-26,75000.00,91-4820193,CRM
1927,CUS-001927,Granite Seafood Supply,Granite Seafood Supply,Regional,Food Distribution,11,33,avery@graniteseafoodsupp.example,9589045181,Prospect,2024-03-26,250000.00,69-4394984,Trade Show Import
1928,CUS-001928,Meridian Foods Manufacturing,Meridian Foods Mfg,Startup,Clinical Logistics,9,51,rafael@meridianfoodsmanuf.example,712-847-2775,Prospect,2025-02-14,250000.00,82-4004750,Legacy CRM
1929,CUS-001929,Westline Dairy Partners,Westline Dairy Partners,Regional,Beverage Distribution,7,267,sofia@westlinedairypartn.example,315-956-1729,Prospect,2023-05-19,150000.00,47-6515882,CRM
1930,CUS-001930,Mosaic Biologics Distribution,Mosaic Biologics Distribution,Regional,Food Distribution,5,165,iris@mosaicbiologicsdis.example,618-326-4516,Active,2025-10-29,50000.00,38-8397733,CRM
1931,CUS-001931,Meridian Seafood Partners,Meridian Seafood Partners,Regional,Cold-Chain Pharma,6,57,caleb@meridianseafoodpar.example,528-360-6635,Active,2024-07-11,75000.00,69-3383892,CRM
1932,CUS-001932,Granite Ingredients Supply,Granite Ingredients Supply,Mid-Market,Beverage Distribution,5,69,avery@graniteingredients.example,678-917-42,Active,2025-05-29,150000.00,74-9329310,Legacy CRM
1933,CUS-001933,Trinity Nutrition Distribution,Trinity Nutrition Dist.,Enterprise,Beverage Distribution,7,210,lena@trinitynutritiondi.example,N/A,Active,2025-07-20,100000.00,29-2440502,CRM
1934,CUS-001934,Cardinal Beverage Holdings,Cardinal Beverage Holdings,Regional,Beverage Distribution,10,310,jonah@cardinalbeverageho.example,745-528-3768,Active,2024-08-11,75000.00,40-5293572,Legacy CRM
1935,CUS-001935,Solace Nutrition Manufacturing,Solace Nutrition Manufacturing,Enterprise,Specialty Grocery,3,51,rafael@solacenutritionman.example,443-876-2014,Inactive,2023-09-09,500000.00,60-6388289,Legacy CRM
1936,CUS-001936,Oakmont Pharma Distribution,Oakmont Pharma Distribution,Startup,Specialty Grocery,3,262,mateo@oakmontpharmadistr.example,778-511-9056,Active,2024-10-12,75000.00,77-6679616,CRM
1937,CUS-001937,Lantern Beverage Partners,Lantern Beverage Partners,Enterprise,Specialty Grocery,2,140,talia@lanternbeveragepar.example,565-812-9836,Active,2023-09-03,50000.00,20-9708837,CRM
1938,CUS-001938,Everfield Beverage Partners,Everfield Beverage Partners,Mid-Market,Food Distribution,10,241,hugo@everfieldbeveragep.example,553-967-5001,At Risk,2024-10-11,500000.00,28-4721827,CRM
1939,CUS-001939,Trinity Dairy Manufacturing,Trinity Dairy Manufacturing,Regional,Cold-Chain Pharma,2,242,lena@trinitydairymanufa.example,814-365-2107,Active,2025-05-10,150000.00,85-1729935,Manual Entry
1940,CUS-001940,Granite Meal Systems Holdings,Granite Meal Systems Holdings,Regional,Meal Kit Producer,8,257,maya@granitemealsystems.example,601-237-8382,Active,2024-06-11,500000.00,89-5191463,Legacy CRM
1941,CUS-001941,Cardinal Biologics Holdings,Cardinal Biologics Holdings,enterprise ,Clinical Logistics,5,258,lena@cardinalbiologicsh.example,422-814-1887,At Risk,2023-11-06,250000.00,90-2769250,Legacy CRM
1942,CUS-001942,Oakmont Biologics Group,Oakmont Biologics Group,Mid-Market,Clinical Logistics,6,254,elias@oakmontbiologicsgr.example,910-479-5171,Active,2024-09-08,25000.00,57-6119244,Trade Show Import
1943,CUS-001943,Northwind Foods Foods,Northwind Foods Foods,Mid-Market,Clinical Logistics,3,240,anika@northwindfoodsfood.example,794-929-9990,At Risk,2023-03-28,250000.00,97-6793391,Legacy CRM
1944,CUS-001944,Lantern Laboratories Supply,Lantern Laboratories Supply,enterprise ,Meal Kit Producer,8,33,rina@lanternlaboratorie.example,639-630-5220,Inactive,2025-05-07,25000.00,35-5430550,CRM
1945,CUS-001945,Solace Specialty Produce Labs,Solace Specialty Produce Labs,Startup,Cold-Chain Pharma,2,74,maya@solacespecialtypro.example,285-201-1028,Active,2024-04-20,100000.00,28-8402092,Legacy CRM
1946,CUS-001946,Crescent Beverage Holdings,Crescent Beverage Holdings,Regional,Food Distribution,5,269,fatima@crescentbeverageho.example,361-232-8172,Active,2024-10-17,250000.00,91-2336609,CRM
1947,CUS-001947,Granite Laboratories Distribution,Granite Laboratories Distribution,Startup,Specialty Grocery,9,296,sofia@granitelaboratorie.example,540-702-7640,At Risk,2023-04-14,150000.00,74-3771767,CRM
1948,CUS-001948,Riverbend Meal Systems Manufacturing,Riverbend Meal Systems Manufacturing,enterprise ,Beverage Distribution,1,7,iris@riverbendmealsyste.example,399-808-3004,Active,2023-08-13,500000.00,18-6325801,CRM
1949,CUS-001949,Keystone Seafood Manufacturing,Keystone Seafood Manufacturing,Mid-Market,Clinical Logistics,5,83,hugo@keystoneseafoodman.example,450-569-76,Active,2023-07-29,50000.00,68-8176718,CRM
1950,CUS-001950,Cedar Beverage Distribution,Cedar Beverage Distribution,Startup,Meal Kit Producer,9,74,mateo@cedarbeveragedistr.example,955-658-4367,Prospect,2024-10-10,250000.00,41-6101317,CRM
1951,CUS-001951,Harbor Laboratories Co-op,Harbor Laboratories Co-op,enterprise ,Specialty Grocery,5,22,ben@harborlaboratories.example,908-616-9313,Inactive,2023-12-21,250000.00,33-1591479,CRM
1952,CUS-001952,Cobalt Pet Nutrition Supply,Cobalt Pet Nutrition Supply,Mid-Market,Specialty Grocery,8,128,rafael@cobaltpetnutrition.example,985-977-9962,Active,2023-06-29,100000.00,14-2616950,Legacy CRM
1953,CUS-001953,Pioneer Laboratories Distribution,Pioneer Laboratories Distribution,Startup,Clinical Logistics,7,252,nina@pioneerlaboratorie.example,833-936-4210,Active,2023-10-23,250000.00,57-2647695,CRM
1954,CUS-001954,Cedar Laboratories Group,Cedar Laboratories Group,Startup,Specialty Grocery,3,79,keiko@cedarlaboratoriesg.example,263-441-3527,Active,2023-06-29,150000.00,21-8655605,Manual Entry
1955,CUS-001955,Lantern Dairy Holdings,Lantern Dairy Holdings,Regional,Cold-Chain Pharma,5,289,hugo@lanterndairyholdin.example,553-564-7458,Inactive,2025-07-20,250000.00,68-3747145,CRM
1956,CUS-001956,Lantern Nutrition Manufacturing,lantern nutrition manufacturing,Startup,Cold-Chain Pharma,5,193,ben@lanternnutritionma.example,470-300-7620,Active,2024-11-16,250000.00,17-2639324,CRM
1957,CUS-001957,Lakeside Floral Logistics Group,Lakeside Floral Logistics Group,Regional,Meal Kit Producer,9,152,miles@lakesideflorallogi.example,885-569-3963,Active,2024-02-05,25000.00,60-5415610,CRM
1958,CUS-001958,Orchard Laboratories Supply,Orchard Laboratories Supply,Startup,Beverage Distribution,6,257,rafael@orchardlaboratorie.example,755-745-5303,Active,2025-06-30,100000.00,78-8659899,Trade Show Import
1959,CUS-001959,Everfield Meal Systems Co-op,Everfield Meal Systems Co-op,Mid-Market,Cold-Chain Pharma,6,231,talia@everfieldmealsyste.example,762-683-7677,Inactive,2024-09-25,150000.00,90-8465118,Manual Entry
1960,CUS-001960,Granite Dairy Holdings,Granite Dairy Holdings,Regional,Meal Kit Producer,6,147,owen@granitedairyholdin.example,695-236-9454,Active,2025-08-17,50000.00,25-7919135,CRM
1961,CUS-001961,Aster Pet Nutrition Partners,Aster Pet Nutrition Partners,Startup,Cold-Chain Pharma,4,192,jonah@asterpetnutritionp.example,00584 602 2893,Active,2025-05-30,50000.00,42-1085380,CRM
1962,CUS-001962,Mosaic Pharma Holdings,Mosaic Pharma Holdings,Enterprise,Cold-Chain Pharma,10,242,fatima@mosaicpharmaholdin.example,309-760-4946,Active,2024-05-22,150000.00,46-8996049,CRM
1963,CUS-001963,Bluevale Pet Nutrition Foods,Bluevale Pet Nutrition Foods,Regional,Meal Kit Producer,8,108,noah@bluevalepetnutriti.example,240-979-2837,Active,2024-11-06,250000.00,17-1493840,CRM
1964,CUS-001964,Harbor Specialty Produce Foods,Harbor Specialty Produce Foods,Enterprise,Food Distribution,3,161,maya@harborspecialtypro.example,832-239-6200,active,2023-05-18,50000.00,66-1345741,Legacy CRM
1965,CUS-001965,Harbor Seafood Co-op,Harbor Seafood Co-op,Regional,Meal Kit Producer,4,239,jonah@harborseafoodcoop.example,827-433-8491,Active,2025-07-14,500000.00,39-4148161,Trade Show Import
1966,CUS-001966,Crown Meal Systems Group,Crown Meal Systems Group,Startup,Beverage Distribution,9,20,zara@crownmealsystemsgr.example,737-284-1617,Active,2023-11-20,75000.00,38-5076376,CRM
1967,CUS-001967,Orchard Beverage Holdings,Orchard Beverage Holdings,Regional,Clinical Logistics,8,14,talia@orchardbeveragehol.example,369-249-7448,Active,2025-10-22,250000.00,71-7361968,Manual Entry
1968,CUS-001968,Briar Nutrition Supply,Briar Nutrition Supply,Regional,Specialty Grocery,6,156,anika@briarnutritionsupp.example,249-603-9895,Active,2024-05-15,250000.00,14-1225302,Manual Entry
1969,CUS-001969,Bluevale Ingredients Labs,Bluevale Ingredients Labs,Regional,Clinical Logistics,6,39,caleb@bluevaleingredient.example,716-980-7346,Active,2024-05-01,150000.00,30-2440632,CRM
1970,CUS-001970,Aster Biologics Labs,Aster Biologics Labs,Startup,Beverage Distribution,10,243,noah@asterbiologicslabs.example,315-759-1805,Active,2024-06-03,50000.00,99-6697947,Manual Entry
1971,CUS-001971,Cedar Pet Nutrition Logistics,Cedar Pet Nutrition Logistics,enterprise ,Clinical Logistics,2,147,iris@cedarpetnutritionl.example,292-694-5356,Active,2023-02-18,100000.00, ,CRM
1972,CUS-001972,Cobalt Seafood Distribution,Cobalt Seafood Distribution,Regional,Meal Kit Producer,10,105,sofia@cobaltseafooddistr.example,294-731-6545,Prospect,2024-03-11,50000.00,39-8958817,Trade Show Import
1973,CUS-001973,Brightwell Seafood Partners,Brightwell Seafood Partners,Startup,Cold-Chain Pharma,8,299,jonah@brightwellseafoodp.example,784-826-8566,Active,2024-01-05,25000.00,43-3954999,CRM
1974,CUS-001974,Forge Ingredients Partners,Forge Ingredients Partners,Mid-Market,Specialty Grocery,9,82,caleb@forgeingredientspa.example,465-546-6727,At Risk,2023-09-28,100000.00,97-8307183,CRM
1975,CUS-001975, Summit Foods Partners,Summit Foods Partners,enterprise ,Cold-Chain Pharma,4,79,nina@summitfoodspartner.example,298-699-3965,Active,2025-10-05,75000.00,14-6397391,CRM
1976,CUS-001976,Cobalt Ingredients Holdings,Cobalt Ingredients Holdings,enterprise ,Cold-Chain Pharma,4,252,ben@cobaltingredientsh.example,911-666-7077,Active,2024-09-28,75000.00,28-7169465,CRM
1977,CUS-001977,Granite Biologics Supply,Granite Biologics Supply,enterprise ,Beverage Distribution,11,78,rina@granitebiologicssu.example,922.593.5203,Active,2024-10-11,250000.00,59-5819107,CRM
1978,CUS-001978,Cedar Meal Systems Partners,Cedar Meal Systems Partners,Startup,Specialty Grocery,6,108,fatima@cedarmealsystemspa.example,820-226-7978,Active,2025-01-16,150000.00,98-2174861,Legacy CRM
1979,CUS-001979,Harbor Beverage Labs,Harbor Beverage Labs,enterprise ,Specialty Grocery,11,165,anika@harborbeveragelabs.example,619-395-4661,Inactive,2023-12-25,25000.00,33-4057471,CRM
1980,CUS-001980,Vantage Cold Foods Group,Vantage Cold Foods Group,Mid-Market,Beverage Distribution,11,296,lena@vantagecoldfoodsgr.example,252-288-6645,active,2023-01-08,25000.00,44-8147214,CRM
1981,CUS-001981,Northwind Meal Systems Group,Northwnid Meal Systems Group,Regional,Cold-Chain Pharma,10,165,maya@northwindmealsyste.example,647-371-7976,Active,2023-12-26,75000.00,61-4893562,CRM
1982,CUS-001982,Trinity Dairy Logistics,Trinity Dairy Logistics,enterprise ,Specialty Grocery,3,82,avery@trinitydairylogist.example,N/A,Active,2023-04-12,150000.00,91-2324928,CRM
1983,CUS-001983,Meridian Seafood Supply,Meridian Seafood Supply,Enterprise,Specialty Grocery,9,41,rina@meridianseafoodsup.example,494-769-6117,Active,2025-08-19,150000.00,72-9388998,CRM
1984,CUS-001984,Lakeside Laboratories Distribution,Lakeside Laboratories Dist.,Startup,Cold-Chain Pharma,5,108,nina@lakesidelaboratori.example,521-313-4355,Active,2024-12-05,250000.00,80-5251128,CRM
1985,CUS-001985,crescent cold foods holdings,Crescent Cold Foods Holdings,Startup,Beverage Distribution,11,290,hugo@crescentcoldfoodsh.example,494-636-2197,INACTIVE ,2025-09-01,75000.00,84-5010186,CRM
1986,CUS-001986,Aster Biologics Supply,Aster Biologics Supply,enterprise ,Food Distribution,6,74,caleb@asterbiologicssupp.example,N/A,Active,2023-04-07,75000.00,40-1893850,CRM
1987,CUS-001987,Cedar Biologics Foods,Cedar Biologics Foods,Mid-Market,Beverage Distribution,10,252,ben@cedarbiologicsfood.example,615-696-5938,Active,2024-01-29,150000.00,87-7158255,CRM
1988,CUS-001988,Harbor Pet Nutrition Logistics,Harbor Pet Nutrition Logistics,enterprise ,Meal Kit Producer,2,278,caleb@harborpetnutrition.example,979-804-5586,Active,2023-07-31,100000.00,13-2206163,CRM
1989,CUS-001989,Forge Foods Labs,ForgeF oods Labs,Enterprise,Specialty Grocery,1,187,rina@forgefoodslabs.example,781-518-7029,At Risk,2024-12-14,75000.00,68-2472484,CRM
1990,CUS-001990,Vantage Ingredients Foods,vantage ingredients foods,Enterprise,Beverage Distribution,6,290,elias@vantageingredients.example,365-227-1305,Active,2025-02-04,100000.00,79-4823142,Manual Entry
1991,CUS-001991,Orchard Dairy Distribution,Orchard Dairy Distribution,Startup,Clinical Logistics,9,269,fatima@orcharddairydistri.example,338-920-1919,Prospect,2023-04-12,150000.00,96-2128119,CRM
1992,CUS-001992,Briar Specialty Produce Logistics,Briar Specialty Produce Logistics,Startup,Meal Kit Producer,3,68,sofia@briarspecialtyprod.example,401-323-7255,Active,2025-06-24,50000.00,44-5457926,CRM
1993,CUS-001993,Riverbend Seafood Distribution,Riverbend Seafood Distribution,Startup,Clinical Logistics,11,51,anika@riverbendseafooddi.example,715-331-9889,Active,2023-02-04,250000.00,99-6676272,Trade Show Import
1994,CUS-001994,Westline Foods Labs,Westline Foods Labs,Regional,Meal Kit Producer,7,231,zara@westlinefoodslabs.example,702-773-6818,Inactive,2024-08-26,500000.00,89-6412772,CRM
1995,CUS-001995,LANTERN NUTRITION HOLDINGS,Lantern Nutrition Holdings,Regional,Cold-Chain Pharma,4,128,rafael@lanternnutritionho.example,788-432-4838,Active,2024-03-07,250000.00,67-8775792,Legacy CRM
1996,CUS-001996,Harbor Ingredients Co-op,Harbor Ingredients Co-op,enterprise ,Specialty Grocery,6,39,rina@harboringredientsc.example,626-355-7695,Active,2023-10-08,75000.00,88-9816491,Legacy CRM
1997,CUS-001997,Cobalt Nutrition Manufacturing,Cobalt Nutrition Manufacturing,Enterprise,Meal Kit Producer,9,119,avery@cobaltnutritionman.example,525-932-9702,Active,2024-07-04,250000.00,96-4576218,Legacy CRM
1998,CUS-001998,Mosaic Biologics Supply,Mosaic Biologics Supply,Regional,Food Distribution,8,193,ben@mosaicbiologicssup.example,754-919-3865,Active,2025-01-20,250000.00,14-2146035,Legacy CRM
1999,CUS-001999,Briar Foods Distribution,Briar Foods Distribution,enterprise ,Specialty Grocery,10,128,noah@briarfoodsdistribu.example,342-628-7542,Active,2023-11-27,25000.00,63-8207601,Manual Entry
2000,CUS-002000,Westline Pet Nutrition Distribution,Westline Pet Nutrition Distribution,Regional,Clinical Logistics,11,231,iris@westlinepetnutriti.example,560-879-9500,Active,2023-10-10,100000.00,82-8691899,CRM
2001,CUS-002001,Brightwell Laboratories Co-op,Brightwell Laboratories Co-op,Enterprise,Specialty Grocery,8,295,hugo@brightwelllaborato.example,943-570-3365,Active,2025-09-12,75000.00,72-2621062,CRM
2002,CUS-002002,Crown Biologics Manufacturing,Crown Biologics Manufacturing,Mid-Market,Food Distribution,7,74,zara@crownbiologicsmanu.example,541-390-8870,Active,2025-07-02,250000.00,15-9008332,Legacy CRM
2003,CUS-002003,Aster Ingredients Logistics,Aster Ingredients Logistics,Mid-Market,Food Distribution,8,30,keiko@asteringredientslo.example,710-714-9624,Active,2023-10-05,150000.00,21-3927293,Manual Entry
2004,CUS-002004,Crown Specialty Produce Labs,Crown Specialty Produce Labs,enterprise ,Cold-Chain Pharma,2,14,talia@crownspecialtyprod.example,514-336-2475,Active,2024-09-30,50000.00,59-7478121,Legacy CRM
2005,CUS-002005,Cobalt Nutrition Supply,Cobalt Nutrition Supply,Startup,Meal Kit Producer,1,174,,817-698-3085,Active,2024-07-08,250000.00,42-9267075,Legacy CRM
2006,CUS-002006,Meridian Pet Nutrition Foods,Meridian Pet Nutrition Foods,enterprise ,Meal Kit Producer,6,33,hugo@meridianpetnutriti.example,420-412-3194,Active,2025-05-20,50000.00,85-3793572,Legacy CRM
2007,CUS-002007,Cobalt Seafood Distribution,Cobalt Seafood Distribution,enterprise ,Food Distribution,11,15,hugo.cobaltseafooddistr.example,870-965-1568,Active,2024-03-01,500000.00,31-5065755,CRM
2008,CUS-002008,Aster Dairy Foods,Aster Dairy Foods,Regional,Clinical Logistics,6,258,keiko@asterdairyfoods.example,354-564-4117,Active,2023-03-18,250000.00,22-8996275,CRM
2009,CUS-002009,Forge Beverage Logistics,Forge Beverage Logistics,Regional,Beverage Distribution,1,191,miles@forgebeveragelogis.example,951-455-4739,Active,2024-11-04,75000.00,90-6472868,CRM
2010,CUS-002010,Trinity Nutrition Supply,Trinity Nutrition Supply,Mid-Market,Beverage Distribution,1,33,zara@trinitynutritionsu.example,655-328-5228,Active,2025-10-24,150000.00,50-3190666,CRM
2011,CUS-002011,Meridian Pharma Logistics,Meridian Pharma Logistics,Regional,Clinical Logistics,9,15,talia@meridianpharmalogi.example,498-471-9006,Inactive,2025-07-05,150000.00,27-7941333,CRM
2012,CUS-002012,Cobalt Foods Co-op ,Cobalt Foods Co-op,enterprise ,Specialty Grocery,6,183,maya@cobaltfoodscoop.example,923-756-4441,Active,2023-12-17,250000.00,64-5219008,Manual Entry
2013,CUS-002013,Bluevale Foods Manufacturing,Bluevale Foods Manufacturing,enterprise ,Clinical Logistics,5,20,lena@bluevalefoodsmanuf.example,293-420-4292,Active,2023-09-25,250000.00,82-4269654,Trade Show Import
2014,CUS-002014,Briar Nutrition Distribution,Briar Nutrition Distribution,Mid-Market,Specialty Grocery,3,240,priya@briarnutritiondist.example,396-656-5772,Active,2025-07-22,100000.00,79-6839677,Manual Entry
2015,CUS-002015,Meridian Biologics Partners,Meridian Biologics Partners,enterprise ,Specialty Grocery,1,105,rafael@meridianbiologicsp.example,334-660-7734,Active,2025-01-13,75000.00,59-6680623,Legacy CRM
2016,CUS-002016,Helix Meal Systems Co-op,Helix Meal Systems Co-op,Regional,Food Distribution,2,193,nina@helixmealsystemsco.example,906-356-7661,Active,2023-05-08,50000.00,65-4733022,CRM
2017,CUS-002017,Everfield Pharma Supply,Everfield Pharma Supply,Enterprise,Meal Kit Producer,10,14,nina@everfieldpharmasup.example,489-464-4591,Prospect,2025-06-12,50000.00,97-8487086,CRM
2018,CUS-002018,Cobalt Cold Foods Holdings,Cobalt Cold Foods Holdings,Startup,Cold-Chain Pharma,4,289,talia@cobaltcoldfoodshol.example,459-579-2897,Active,2023-07-22,50000.00,93-2973403,Trade Show Import
2019,CUS-002019,Crescent Biologics Co-op,Crescent Biologics Co-op,Regional,Clinical Logistics,9,74,sofia@crescentbiologicsc.example,643-593-9248,Active,2023-11-09,100000.00,16-8867267,Legacy CRM
2020,CUS-002020,Orchard Laboratories Partners,Orchard Laboratories Partners,Startup,Clinical Logistics,8,290,anika@orchardlaboratorie.example,730-251-6495,active,2024-05-05,150000.00,33-9633754,CRM
2021,CUS-002021,Summit Seafood Supply,Summit Seafood Supply,Regional,Specialty Grocery,11,179,rina@summitseafoodsuppl.example,531-758-6560,Inactive,2024-11-16,250000.00,20-6174273,Manual Entry
2022,CUS-002022,Helix Nutrition Foods,Helix Nutrition Foods,Mid-Market,Meal Kit Producer,1,220,jonah@helixnutritionfood.example,792-473-7723,Active,2024-04-15,250000.00,80-3693656,Legacy CRM
2023,CUS-002023,Forge Meal Systems Supply,Forge Meal Systems Supply,Enterprise,Specialty Grocery,5,15,talia@forgemealsystemssu.example,881-437-7427,At Risk,2024-01-08,100000.00,41-1661329,CRM
2024,CUS-002024,Meridian Pharma Labs,Meridian Pharma Labs,Enterprise,Meal Kit Producer,5,69,jonah@meridianpharmalabs.example,623-555-3067,Active,2023-03-04,250000.00,18-1113662,CRM
2025,CUS-002025,Aster Specialty Produce Holdings,Aster Specialty Produce Holdings,Regional,Meal Kit Producer,7,106,ben@asterspecialtyprod.example,269-872-4525,Active,2024-06-19,100000.00,45-5173384,CRM
2026,CUS-002026,Lakeside Meal Systems Manufacturing,Lakeside Meal Systems Mfg,enterprise ,Food Distribution,9,33,anika@lakesidemealsystem.example,310-822-1390,Inactive,2025-01-06,500000.00,00-0000000,CRM
2027,CUS-002027,Lantern Dairy Group,Lantern Dairy Group,Enterprise,Cold-Chain Pharma,10,67,iris@lanterndairygroup.example,385-744-9362,Active,2023-12-31,25000.00,53-2557153,CRM
2028,CUS-002028,Brightwell Floral Logistics Foods,Brightwell Floral Logistics Foods,enterprise ,Clinical Logistics,10,183,rina@brightwellflorallo.example,715-731-6141,Active,2023-02-07,100000.00,30-8170515,Legacy CRM
2029,CUS-002029,Crescent Ingredients Group,crescent ingredients group,Startup,Clinical Logistics,7,105,keiko@crescentingredient.example,923-969-3933,Active,2025-08-29,50000.00,38-9487929,CRM
2030,CUS-002030,Orchard Dairy Group,Orchard Dairy Group,enterprise ,Beverage Distribution,3,210,avery@orcharddairygroup.example,369-419-4841,Inactive,2025-08-04,25000.00,22-2512983,Legacy CRM
2031,CUS-002031,Cobalt Floral Logistics Holdings,Cobalt Floral Logistics Holdings,Startup,Food Distribution,2,240,hugo@cobaltflorallogist.example,(889) 753-7369,Inactive,2023-10-11,150000.00,13-3626293,Legacy CRM
2032,CUS-002032,Ardent Beverage Logistics,Ardent Beverage Logistics,enterprise ,Beverage Distribution,6,289,nina@ardentbeveragelogi.example,575-770-1740,At Risk,2023-11-03,500000.00,41-1229621,CRM
2033,CUS-002033,Cardinal Nutrition Partners,Cardinal Nutrition Partners,Enterprise,Specialty Grocery,9,12,ben@cardinalnutritionp.example,865-521-6740,Inactive,2024-12-27,250000.00,81-8041497,Manual Entry
2034,CUS-002034,Lakeside Nutrition Logistics,Lakeside Nutrition Logistics ,Startup,Beverage Distribution,4,257,maya@lakesidenutritionl.example,611-782-4893,Inactive,2024-03-19,500000.00,26-4127488,CRM
2035,CUS-002035,Cedar Beverage Distribution,Cedar Beverage Distribution,enterprise ,Specialty Grocery,7,19,owen@cedarbeveragedistr.example,981-268-2516,Active,2023-04-22,100000.00,73-6851828,Legacy CRM
2036,CUS-002036,Crown Seafood Group,Crown Seafood Group,Enterprise,Specialty Grocery,2,106,anika@crownseafoodgroup.example,845-516-4930,Active,2025-03-19,50000.00,37-8038916,Trade Show Import
2037,CUS-002037,Brightwell Seafood Partners,brightwell seafood partners,Enterprise,Cold-Chain Pharma,7,121,keiko@brightwellseafoodp.example,698-698-5932,Active,2025-03-01,25000.00,82-5571216,Manual Entry
2038,CUS-002038,Crescent Cold Foods Supply,Crescent Cold Foods Supply,Startup,Clinical Logistics,9,57,mateo@crescentcoldfoodss.example,364-844-4231,Active,2025-03-30,150000.00,29-5968858,CRM
2039,CUS-002039,Everfield Ingredients Foods,Everfield Ingredients Foods,Enterprise,Specialty Grocery,11,243,jonah@everfieldingredien.example,466-534-8910,Active,2023-04-26,100000.00,35-8562147,CRM
2040,CUS-002040,Forge Foods Logistics ,Forge Foods Logistics,Mid-Market,Food Distribution,2,22,lena@forgefoodslogistic.example,363-508-6617,Inactive,2023-02-19,500000.00,18-1054875,Manual Entry
2041,CUS-002041,Lantern Foods Labs, Lantern Foods Labs,Startup,Cold-Chain Pharma,7,231,nina@lanternfoodslabs.example,903-892-7902,Active,2025-03-23,250000.00,34-3952993,Trade Show Import
2042,CUS-002042,Cedar Laboratories Holdings,Cedar Laboratories Holdings,enterprise ,Beverage Distribution,6,14,nina@cedarlaboratoriesh.example,987-535-6692,At Risk,2024-05-01,250000.00,34-4916845,CRM
2043,CUS-002043,Riverbend Dairy Manufacturing,Riverbend Dairy Manufacturing,Enterprise,Meal Kit Producer,7,128,keiko@riverbenddairymanu.example,926-650-3435,Active,2024-01-31,250000.00,37-2142439,Manual Entry
